Data-ID,Result-State,Result-Detail,payloadParam.etapa,flagErroBacen,marcacaoMesa,rendaLiquidaPicpay,rendaLiquidaPicpayBatch,listaRestritivosBacen#1.saldoVencido,listaRestritivosBacen#1.prejuizo,listaRestritivosBacen#1.creditoAVencerAdpos,listaRestritivosBacen#1.creditoFinanciadoCartoes,listaRestritivosBacen#1.creditoVencidoCartao,listaRestritivosBacen#1.creditoAVencerCartao,listaRestritivosBacen#1.limiteCartaoDisponivel,listaRestritivosBacen#1.limiteChequeDisponivel,listaRestritivosBacen#1.saldoBacenCheque,listaRestritivosBacen#1.renegociacaoBacen,listaRestritivosBacen#2.saldoVencido,listaRestritivosBacen#2.prejuizo,listaRestritivosBacen#2.creditoAVencerAdpos,listaRestritivosBacen#2.creditoFinanciadoCartoes,listaRestritivosBacen#2.creditoVencidoCartao,listaRestritivosBacen#2.creditoAVencerCartao,listaRestritivosBacen#2.limiteCartaoDisponivel,listaRestritivosBacen#2.limiteChequeDisponivel,listaRestritivosBacen#2.saldoBacenCheque,listaRestritivosBacen#2.renegociacaoBacen,listaRestritivosBacen#3.saldoVencido,listaRestritivosBacen#3.prejuizo,listaRestritivosBacen#3.creditoAVencerAdpos,listaRestritivosBacen#3.creditoFinanciadoCartoes,listaRestritivosBacen#3.creditoVencidoCartao,listaRestritivosBacen#3.creditoAVencerCartao,listaRestritivosBacen#3.limiteCartaoDisponivel,listaRestritivosBacen#3.limiteChequeDisponivel,listaRestritivosBacen#3.saldoBacenCheque,listaRestritivosBacen#3.renegociacaoBacen,result:regrasNegativas#1.nomeRegra,expected:regrasNegativas#1.nomeRegra,result:regrasNegativas#1.descRegra,expected:regrasNegativas#1.descRegra,result:regrasNegativas#2.nomeRegra,expected:regrasNegativas#2.nomeRegra,result:regrasNegativas#2.descRegra,expected:regrasNegativas#2.descRegra,result:regrasNegativas#3.nomeRegra,expected:regrasNegativas#3.nomeRegra,result:regrasNegativas#3.descRegra,expected:regrasNegativas#3.descRegra,result:regrasNegativas#4.nomeRegra,expected:regrasNegativas#4.nomeRegra,result:regrasNegativas#4.descRegra,expected:regrasNegativas#4.descRegra,result:regrasNegativas#5.nomeRegra,expected:regrasNegativas#5.nomeRegra,result:regrasNegativas#5.descRegra,expected:regrasNegativas#5.descRegra,result:regrasNegativas#6.nomeRegra,expected:regrasNegativas#6.nomeRegra,result:regrasNegativas#6.descRegra,expected:regrasNegativas#6.descRegra,result:regrasNegativas#7.nomeRegra,expected:regrasNegativas#7.nomeRegra,result:regrasNegativas#7.descRegra,expected:regrasNegativas#7.descRegra,result:regrasNegativas#8.nomeRegra,expected:regrasNegativas#8.nomeRegra,result:regrasNegativas#8.descRegra,expected:regrasNegativas#8.descRegra,result:regrasNegativas#9.nomeRegra,expected:regrasNegativas#9.nomeRegra,result:regrasNegativas#9.descRegra,expected:regrasNegativas#9.descRegra,result:regrasNegativas#10.nomeRegra,expected:regrasNegativas#10.nomeRegra,result:regrasNegativas#10.descRegra,expected:regrasNegativas#10.descRegra,result:statusDecisao,expected:statusDecisao,result:versionamentoPolitica,expected:versionamentoPolitica
70,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
71,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,0,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
72,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
73,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
74,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
75,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
76,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
77,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
78,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
79,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
80,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
81,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
82,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
83,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
84,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
85,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
86,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
87,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
88,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
89,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
90,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
91,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
92,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
93,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
94,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
95,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
96,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
97,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
98,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
99,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
100,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
101,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
102,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
103,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
104,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
105,,,BACEN M-1,false,MESA,2500,2500,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
106,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
107,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
108,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
109,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
110,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
111,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
112,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
113,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
114,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
115,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
116,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
117,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
118,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
119,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
120,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
121,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
122,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
123,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
124,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
125,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
126,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
127,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
128,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
129,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
130,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
131,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
132,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
133,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
134,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
135,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
136,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
137,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
138,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
139,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
140,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
141,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
142,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
143,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
144,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
145,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
146,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
147,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
148,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
149,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
150,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
151,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
152,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
153,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
154,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
155,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
156,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
157,,,BACEN M-1,false,MESA,2500,2500,0,0,0,-99999,-99999,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
