Data-ID,Result-State,Result-Detail,payloadParam.solicitante.rendaLiquidaPicpay,alavancagem,limitePiso,limiteFixo,limiteTeto,result:limite,expected:limite
521,,,-99999.0,0.2,6000,0,5500,,5500.0
522,,,-99999.0,0.2,6000,0,6000,,6000.0
523,,,-99999.0,0.2,6000,0,7000,,6000.0
524,,,-99999.0,0.2,6000,0,7500,,6000.0
525,,,-99999.0,0.2,6000,0,9500,,6000.0
526,,,-99999.0,0.2,6000,0,9600,,6000.0
527,,,-99999.0,0.2,6000,0,10000,,6000.0
528,,,-99999.0,0.2,6000,0,12000,,6000.0
529,,,-99999.0,0.2,6000,0,15000,,6000.0
530,,,-99999.0,0.2,6000,0,20000,,6000.0
531,,,-99999.0,0.2,6000,0,30000,,6000.0
532,,,-99999.0,0.2,6000,0,40000,,6000.0
533,,,-99999.0,0.2,6000,100,100,,100.0
534,,,-99999.0,0.2,6000,100,200,,100.0
535,,,-99999.0,0.2,6000,100,700,,100.0
536,,,-99999.0,0.2,6000,100,1100,,100.0
537,,,-99999.0,0.2,6000,100,2000,,100.0
538,,,-99999.0,0.2,6000,100,2300,,100.0
539,,,-99999.0,0.2,6000,100,2400,,100.0
540,,,-99999.0,0.2,6000,100,2500,,100.0
541,,,-99999.0,0.2,6000,100,3000,,100.0
542,,,-99999.0,0.2,6000,100,3200,,100.0
543,,,-99999.0,0.2,6000,100,3400,,100.0
544,,,-99999.0,0.2,6000,100,3600,,100.0
545,,,-99999.0,0.2,6000,100,3800,,100.0
546,,,-99999.0,0.2,6000,100,4000,,100.0
547,,,-99999.0,0.2,6000,100,4500,,100.0
548,,,-99999.0,0.2,6000,100,5000,,100.0
549,,,-99999.0,0.2,6000,100,5500,,100.0
550,,,-99999.0,0.2,6000,100,6000,,100.0
551,,,-99999.0,0.2,6000,100,7000,,100.0
552,,,-99999.0,0.2,6000,100,7500,,100.0
553,,,-99999.0,0.2,6000,100,9500,,100.0
554,,,-99999.0,0.2,6000,100,9600,,100.0
555,,,-99999.0,0.2,6000,100,10000,,100.0
556,,,-99999.0,0.2,6000,100,12000,,100.0
557,,,-99999.0,0.2,6000,100,15000,,100.0
558,,,-99999.0,0.2,6000,100,20000,,100.0
559,,,-99999.0,0.2,6000,100,30000,,100.0
560,,,-99999.0,0.2,6000,100,40000,,100.0
561,,,-99999.0,0.2,6000,200,100,,200.0
562,,,-99999.0,0.2,6000,200,200,,200.0
563,,,-99999.0,0.2,6000,200,700,,200.0
564,,,-99999.0,0.2,6000,200,1100,,200.0
565,,,-99999.0,0.2,6000,200,2000,,200.0
566,,,-99999.0,0.2,6000,200,2300,,200.0
567,,,-99999.0,0.2,6000,200,2400,,200.0
568,,,-99999.0,0.2,6000,200,2500,,200.0
569,,,-99999.0,0.2,6000,200,3000,,200.0
570,,,-99999.0,0.2,6000,200,3200,,200.0
571,,,-99999.0,0.2,6000,200,3400,,200.0
572,,,-99999.0,0.2,6000,200,3600,,200.0
573,,,-99999.0,0.2,6000,200,3800,,200.0
574,,,-99999.0,0.2,6000,200,4000,,200.0
575,,,-99999.0,0.2,6000,200,4500,,200.0
576,,,-99999.0,0.2,6000,200,5000,,200.0
577,,,-99999.0,0.2,6000,200,5500,,200.0
578,,,-99999.0,0.2,6000,200,6000,,200.0
579,,,-99999.0,0.2,6000,200,7000,,200.0
580,,,-99999.0,0.2,6000,200,7500,,200.0
581,,,-99999.0,0.2,6000,200,9500,,200.0
582,,,-99999.0,0.2,6000,200,9600,,200.0
583,,,-99999.0,0.2,6000,200,10000,,200.0
584,,,-99999.0,0.2,6000,200,12000,,200.0
585,,,-99999.0,0.2,6000,200,15000,,200.0
586,,,-99999.0,0.2,6000,200,20000,,200.0
587,,,-99999.0,0.2,6000,200,30000,,200.0
588,,,-99999.0,0.2,6000,200,40000,,200.0
589,,,-99999.0,0.2,7500,0,100,,100.0
590,,,-99999.0,0.2,7500,0,200,,200.0
591,,,-99999.0,0.2,7500,0,700,,700.0
592,,,-99999.0,0.2,7500,0,1100,,1100.0
593,,,-99999.0,0.2,7500,0,2000,,2000.0
594,,,-99999.0,0.2,7500,0,2300,,2300.0
595,,,-99999.0,0.2,7500,0,2400,,2400.0
596,,,-99999.0,0.2,7500,0,2500,,2500.0
597,,,-99999.0,0.2,7500,0,3000,,3000.0
598,,,-99999.0,0.2,7500,0,3200,,3200.0
599,,,-99999.0,0.2,7500,0,3400,,3400.0
600,,,-99999.0,0.2,7500,0,3600,,4000.0
601,,,-99999.0,0.2,7500,0,3800,,4000.0
602,,,-99999.0,0.2,7500,0,4000,,4000.0
603,,,-99999.0,0.2,7500,0,4500,,4500.0
604,,,-99999.0,0.2,7500,0,5000,,5000.0
605,,,-99999.0,0.2,7500,0,5500,,5500.0
606,,,-99999.0,0.2,7500,0,6000,,6000.0
607,,,-99999.0,0.2,7500,0,7000,,7000.0
608,,,-99999.0,0.2,7500,0,7500,,7500.0
609,,,-99999.0,0.2,7500,0,9500,,7500.0
610,,,-99999.0,0.2,7500,0,9600,,7500.0
611,,,-99999.0,0.2,7500,0,10000,,7500.0
612,,,-99999.0,0.2,7500,0,12000,,7500.0
613,,,-99999.0,0.2,7500,0,15000,,7500.0
614,,,-99999.0,0.2,7500,0,20000,,7500.0
615,,,-99999.0,0.2,7500,0,30000,,7500.0
616,,,-99999.0,0.2,7500,0,40000,,7500.0
617,,,-99999.0,0.2,7500,100,100,,100.0
618,,,-99999.0,0.2,7500,100,200,,100.0
619,,,-99999.0,0.2,7500,100,700,,100.0
620,,,-99999.0,0.2,7500,100,1100,,100.0
621,,,-99999.0,0.2,7500,100,2000,,100.0
622,,,-99999.0,0.2,7500,100,2300,,100.0
623,,,-99999.0,0.2,7500,100,2400,,100.0
624,,,-99999.0,0.2,7500,100,2500,,100.0
625,,,-99999.0,0.2,7500,100,3000,,100.0
626,,,-99999.0,0.2,7500,100,3200,,100.0
627,,,-99999.0,0.2,7500,100,3400,,100.0
628,,,-99999.0,0.2,7500,100,3600,,100.0
629,,,-99999.0,0.2,7500,100,3800,,100.0
630,,,-99999.0,0.2,7500,100,4000,,100.0
631,,,-99999.0,0.2,7500,100,4500,,100.0
632,,,-99999.0,0.2,7500,100,5000,,100.0
633,,,-99999.0,0.2,7500,100,5500,,100.0
634,,,-99999.0,0.2,7500,100,6000,,100.0
635,,,-99999.0,0.2,7500,100,7000,,100.0
636,,,-99999.0,0.2,7500,100,7500,,100.0
637,,,-99999.0,0.2,7500,100,9500,,100.0
638,,,-99999.0,0.2,7500,100,9600,,100.0
639,,,-99999.0,0.2,7500,100,10000,,100.0
640,,,-99999.0,0.2,7500,100,12000,,100.0
641,,,-99999.0,0.2,7500,100,15000,,100.0
642,,,-99999.0,0.2,7500,100,20000,,100.0
643,,,-99999.0,0.2,7500,100,30000,,100.0
644,,,-99999.0,0.2,7500,100,40000,,100.0
645,,,-99999.0,0.2,7500,200,100,,200.0
646,,,-99999.0,0.2,7500,200,200,,200.0
647,,,-99999.0,0.2,7500,200,700,,200.0
648,,,-99999.0,0.2,7500,200,1100,,200.0
649,,,-99999.0,0.2,7500,200,2000,,200.0
650,,,-99999.0,0.2,7500,200,2300,,200.0
651,,,-99999.0,0.2,7500,200,2400,,200.0
652,,,-99999.0,0.2,7500,200,2500,,200.0
653,,,-99999.0,0.2,7500,200,3000,,200.0
654,,,-99999.0,0.2,7500,200,3200,,200.0
655,,,-99999.0,0.2,7500,200,3400,,200.0
656,,,-99999.0,0.2,7500,200,3600,,200.0
657,,,-99999.0,0.2,7500,200,3800,,200.0
658,,,-99999.0,0.2,7500,200,4000,,200.0
659,,,-99999.0,0.2,7500,200,4500,,200.0
660,,,-99999.0,0.2,7500,200,5000,,200.0
661,,,-99999.0,0.2,7500,200,5500,,200.0
662,,,-99999.0,0.2,7500,200,6000,,200.0
663,,,-99999.0,0.2,7500,200,7000,,200.0
664,,,-99999.0,0.2,7500,200,7500,,200.0
665,,,-99999.0,0.2,7500,200,9500,,200.0
666,,,-99999.0,0.2,7500,200,9600,,200.0
667,,,-99999.0,0.2,7500,200,10000,,200.0
668,,,-99999.0,0.2,7500,200,12000,,200.0
669,,,-99999.0,0.2,7500,200,15000,,200.0
670,,,-99999.0,0.2,7500,200,20000,,200.0
671,,,-99999.0,0.2,7500,200,30000,,200.0
672,,,-99999.0,0.2,7500,200,40000,,200.0
673,,,-99999.0,0.2,10000,0,100,,100.0
674,,,-99999.0,0.2,10000,0,200,,200.0
675,,,-99999.0,0.2,10000,0,700,,700.0
676,,,-99999.0,0.2,10000,0,1100,,1100.0
677,,,-99999.0,0.2,10000,0,2000,,2000.0
678,,,-99999.0,0.2,10000,0,2300,,2300.0
679,,,-99999.0,0.2,10000,0,2400,,2400.0
680,,,-99999.0,0.2,10000,0,2500,,2500.0
681,,,-99999.0,0.2,10000,0,3000,,3000.0
682,,,-99999.0,0.2,10000,0,3200,,3200.0
683,,,-99999.0,0.2,10000,0,3400,,3400.0
684,,,-99999.0,0.2,10000,0,3600,,4000.0
685,,,-99999.0,0.2,10000,0,3800,,4000.0
686,,,-99999.0,0.2,10000,0,4000,,4000.0
687,,,-99999.0,0.2,10000,0,4500,,4500.0
688,,,-99999.0,0.2,10000,0,5000,,5000.0
689,,,-99999.0,0.2,10000,0,5500,,5500.0
690,,,-99999.0,0.2,10000,0,6000,,6000.0
691,,,-99999.0,0.2,10000,0,7000,,7000.0
692,,,-99999.0,0.2,10000,0,7500,,7500.0
693,,,-99999.0,0.2,10000,0,9500,,10000.0
694,,,-99999.0,0.2,10000,0,9600,,10000.0
695,,,-99999.0,0.2,10000,0,10000,,10000.0
696,,,-99999.0,0.2,10000,0,12000,,10000.0
697,,,-99999.0,0.2,10000,0,15000,,10000.0
698,,,-99999.0,0.2,10000,0,20000,,10000.0
699,,,-99999.0,0.2,10000,0,30000,,10000.0
700,,,-99999.0,0.2,10000,0,40000,,10000.0
701,,,-99999.0,0.2,10000,100,100,,100.0
702,,,-99999.0,0.2,10000,100,200,,100.0
703,,,-99999.0,0.2,10000,100,700,,100.0
704,,,-99999.0,0.2,10000,100,1100,,100.0
705,,,-99999.0,0.2,10000,100,2000,,100.0
706,,,-99999.0,0.2,10000,100,2300,,100.0
707,,,-99999.0,0.2,10000,100,2400,,100.0
708,,,-99999.0,0.2,10000,100,2500,,100.0
709,,,-99999.0,0.2,10000,100,3000,,100.0
710,,,-99999.0,0.2,10000,100,3200,,100.0
711,,,-99999.0,0.2,10000,100,3400,,100.0
712,,,-99999.0,0.2,10000,100,3600,,100.0
713,,,-99999.0,0.2,10000,100,3800,,100.0
714,,,-99999.0,0.2,10000,100,4000,,100.0
715,,,-99999.0,0.2,10000,100,4500,,100.0
716,,,-99999.0,0.2,10000,100,5000,,100.0
717,,,-99999.0,0.2,10000,100,5500,,100.0
718,,,-99999.0,0.2,10000,100,6000,,100.0
719,,,-99999.0,0.2,10000,100,7000,,100.0
720,,,-99999.0,0.2,10000,100,7500,,100.0
721,,,-99999.0,0.2,10000,100,9500,,100.0
722,,,-99999.0,0.2,10000,100,9600,,100.0
723,,,-99999.0,0.2,10000,100,10000,,100.0
724,,,-99999.0,0.2,10000,100,12000,,100.0
725,,,-99999.0,0.2,10000,100,15000,,100.0
726,,,-99999.0,0.2,10000,100,20000,,100.0
727,,,-99999.0,0.2,10000,100,30000,,100.0
728,,,-99999.0,0.2,10000,100,40000,,100.0
729,,,-99999.0,0.2,10000,200,100,,200.0
730,,,-99999.0,0.2,10000,200,200,,200.0
731,,,-99999.0,0.2,10000,200,700,,200.0
732,,,-99999.0,0.2,10000,200,1100,,200.0
733,,,-99999.0,0.2,10000,200,2000,,200.0
734,,,-99999.0,0.2,10000,200,2300,,200.0
735,,,-99999.0,0.2,10000,200,2400,,200.0
736,,,-99999.0,0.2,10000,200,2500,,200.0
737,,,-99999.0,0.2,10000,200,3000,,200.0
738,,,-99999.0,0.2,10000,200,3200,,200.0
739,,,-99999.0,0.2,10000,200,3400,,200.0
740,,,-99999.0,0.2,10000,200,3600,,200.0
741,,,-99999.0,0.2,10000,200,3800,,200.0
742,,,-99999.0,0.2,10000,200,4000,,200.0
743,,,-99999.0,0.2,10000,200,4500,,200.0
744,,,-99999.0,0.2,10000,200,5000,,200.0
745,,,-99999.0,0.2,10000,200,5500,,200.0
746,,,-99999.0,0.2,10000,200,6000,,200.0
747,,,-99999.0,0.2,10000,200,7000,,200.0
748,,,-99999.0,0.2,10000,200,7500,,200.0
749,,,-99999.0,0.2,10000,200,9500,,200.0
750,,,-99999.0,0.2,10000,200,9600,,200.0
751,,,-99999.0,0.2,10000,200,10000,,200.0
752,,,-99999.0,0.2,10000,200,12000,,200.0
753,,,-99999.0,0.2,10000,200,15000,,200.0
754,,,-99999.0,0.2,10000,200,20000,,200.0
755,,,-99999.0,0.2,10000,200,30000,,200.0
756,,,-99999.0,0.2,10000,200,40000,,200.0
757,,,-99999.0,0.5,100,0,100,,100.0
758,,,-99999.0,0.5,100,0,200,,100.0
759,,,-99999.0,0.5,100,0,700,,100.0
760,,,-99999.0,0.5,100,0,1100,,100.0
761,,,-99999.0,0.5,100,0,2000,,100.0
762,,,-99999.0,0.5,100,0,2300,,100.0
763,,,-99999.0,0.5,100,0,2400,,100.0
764,,,-99999.0,0.5,100,0,2500,,100.0
765,,,-99999.0,0.5,100,0,3000,,100.0
766,,,-99999.0,0.5,100,0,3200,,100.0
767,,,-99999.0,0.5,100,0,3400,,100.0
768,,,-99999.0,0.5,100,0,3600,,100.0
769,,,-99999.0,0.5,100,0,3800,,100.0
770,,,-99999.0,0.5,100,0,4000,,100.0
771,,,-99999.0,0.5,100,0,4500,,100.0
772,,,-99999.0,0.5,100,0,5000,,100.0
773,,,-99999.0,0.5,100,0,5500,,100.0
774,,,-99999.0,0.5,100,0,6000,,100.0
775,,,-99999.0,0.5,100,0,7000,,100.0
776,,,-99999.0,0.5,100,0,7500,,100.0
777,,,-99999.0,0.5,100,0,9500,,100.0
778,,,-99999.0,0.5,100,0,9600,,100.0
779,,,-99999.0,0.5,100,0,10000,,100.0
780,,,-99999.0,0.5,100,0,12000,,100.0
781,,,-99999.0,0.5,100,0,15000,,100.0
782,,,-99999.0,0.5,100,0,20000,,100.0
783,,,-99999.0,0.5,100,0,30000,,100.0
784,,,-99999.0,0.5,100,0,40000,,100.0
785,,,-99999.0,0.5,100,100,100,,100.0
786,,,-99999.0,0.5,100,100,200,,100.0
787,,,-99999.0,0.5,100,100,700,,100.0
788,,,-99999.0,0.5,100,100,1100,,100.0
789,,,-99999.0,0.5,100,100,2000,,100.0
790,,,-99999.0,0.5,100,100,2300,,100.0
791,,,-99999.0,0.5,100,100,2400,,100.0
792,,,-99999.0,0.5,100,100,2500,,100.0
793,,,-99999.0,0.5,100,100,3000,,100.0
794,,,-99999.0,0.5,100,100,3200,,100.0
795,,,-99999.0,0.5,100,100,3400,,100.0
796,,,-99999.0,0.5,100,100,3600,,100.0
797,,,-99999.0,0.5,100,100,3800,,100.0
798,,,-99999.0,0.5,100,100,4000,,100.0
799,,,-99999.0,0.5,100,100,4500,,100.0
800,,,-99999.0,0.5,100,100,5000,,100.0
801,,,-99999.0,0.5,100,100,5500,,100.0
802,,,-99999.0,0.5,100,100,6000,,100.0
803,,,-99999.0,0.5,100,100,7000,,100.0
804,,,-99999.0,0.5,100,100,7500,,100.0
805,,,-99999.0,0.5,100,100,9500,,100.0
806,,,-99999.0,0.5,100,100,9600,,100.0
807,,,-99999.0,0.5,100,100,10000,,100.0
808,,,-99999.0,0.5,100,100,12000,,100.0
809,,,-99999.0,0.5,100,100,15000,,100.0
810,,,-99999.0,0.5,100,100,20000,,100.0
811,,,-99999.0,0.5,100,100,30000,,100.0
812,,,-99999.0,0.5,100,100,40000,,100.0
813,,,-99999.0,0.5,100,200,100,,200.0
814,,,-99999.0,0.5,100,200,200,,200.0
815,,,-99999.0,0.5,100,200,700,,200.0
816,,,-99999.0,0.5,100,200,1100,,200.0
817,,,-99999.0,0.5,100,200,2000,,200.0
818,,,-99999.0,0.5,100,200,2300,,200.0
819,,,-99999.0,0.5,100,200,2400,,200.0
820,,,-99999.0,0.5,100,200,2500,,200.0
821,,,-99999.0,0.5,100,200,3000,,200.0
822,,,-99999.0,0.5,100,200,3200,,200.0
823,,,-99999.0,0.5,100,200,3400,,200.0
824,,,-99999.0,0.5,100,200,3600,,200.0
825,,,-99999.0,0.5,100,200,3800,,200.0
826,,,-99999.0,0.5,100,200,4000,,200.0
827,,,-99999.0,0.5,100,200,4500,,200.0
828,,,-99999.0,0.5,100,200,5000,,200.0
829,,,-99999.0,0.5,100,200,5500,,200.0
830,,,-99999.0,0.5,100,200,6000,,200.0
831,,,-99999.0,0.5,100,200,7000,,200.0
832,,,-99999.0,0.5,100,200,7500,,200.0
833,,,-99999.0,0.5,100,200,9500,,200.0
834,,,-99999.0,0.5,100,200,9600,,200.0
835,,,-99999.0,0.5,100,200,10000,,200.0
836,,,-99999.0,0.5,100,200,12000,,200.0
837,,,-99999.0,0.5,100,200,15000,,200.0
838,,,-99999.0,0.5,100,200,20000,,200.0
839,,,-99999.0,0.5,100,200,30000,,200.0
840,,,-99999.0,0.5,100,200,40000,,200.0
841,,,-99999.0,0.5,200,0,100,,100.0
842,,,-99999.0,0.5,200,0,200,,200.0
843,,,-99999.0,0.5,200,0,700,,200.0
844,,,-99999.0,0.5,200,0,1100,,200.0
845,,,-99999.0,0.5,200,0,2000,,200.0
846,,,-99999.0,0.5,200,0,2300,,200.0
847,,,-99999.0,0.5,200,0,2400,,200.0
848,,,-99999.0,0.5,200,0,2500,,200.0
849,,,-99999.0,0.5,200,0,3000,,200.0
850,,,-99999.0,0.5,200,0,3200,,200.0
851,,,-99999.0,0.5,200,0,3400,,200.0
852,,,-99999.0,0.5,200,0,3600,,200.0
853,,,-99999.0,0.5,200,0,3800,,200.0
854,,,-99999.0,0.5,200,0,4000,,200.0
855,,,-99999.0,0.5,200,0,4500,,200.0
856,,,-99999.0,0.5,200,0,5000,,200.0
857,,,-99999.0,0.5,200,0,5500,,200.0
858,,,-99999.0,0.5,200,0,6000,,200.0
859,,,-99999.0,0.5,200,0,7000,,200.0
860,,,-99999.0,0.5,200,0,7500,,200.0
861,,,-99999.0,0.5,200,0,9500,,200.0
862,,,-99999.0,0.5,200,0,9600,,200.0
863,,,-99999.0,0.5,200,0,10000,,200.0
864,,,-99999.0,0.5,200,0,12000,,200.0
865,,,-99999.0,0.5,200,0,15000,,200.0
866,,,-99999.0,0.5,200,0,20000,,200.0
867,,,-99999.0,0.5,200,0,30000,,200.0
868,,,-99999.0,0.5,200,0,40000,,200.0
869,,,-99999.0,0.5,200,100,100,,100.0
870,,,-99999.0,0.5,200,100,200,,100.0
871,,,-99999.0,0.5,200,100,700,,100.0
872,,,-99999.0,0.5,200,100,1100,,100.0
873,,,-99999.0,0.5,200,100,2000,,100.0
874,,,-99999.0,0.5,200,100,2300,,100.0
875,,,-99999.0,0.5,200,100,2400,,100.0
876,,,-99999.0,0.5,200,100,2500,,100.0
877,,,-99999.0,0.5,200,100,3000,,100.0
878,,,-99999.0,0.5,200,100,3200,,100.0
879,,,-99999.0,0.5,200,100,3400,,100.0
880,,,-99999.0,0.5,200,100,3600,,100.0
881,,,-99999.0,0.5,200,100,3800,,100.0
882,,,-99999.0,0.5,200,100,4000,,100.0
883,,,-99999.0,0.5,200,100,4500,,100.0
884,,,-99999.0,0.5,200,100,5000,,100.0
885,,,-99999.0,0.5,200,100,5500,,100.0
886,,,-99999.0,0.5,200,100,6000,,100.0
887,,,-99999.0,0.5,200,100,7000,,100.0
888,,,-99999.0,0.5,200,100,7500,,100.0
889,,,-99999.0,0.5,200,100,9500,,100.0
890,,,-99999.0,0.5,200,100,9600,,100.0
891,,,-99999.0,0.5,200,100,10000,,100.0
892,,,-99999.0,0.5,200,100,12000,,100.0
893,,,-99999.0,0.5,200,100,15000,,100.0
894,,,-99999.0,0.5,200,100,20000,,100.0
895,,,-99999.0,0.5,200,100,30000,,100.0
896,,,-99999.0,0.5,200,100,40000,,100.0
897,,,-99999.0,0.5,200,200,100,,200.0
898,,,-99999.0,0.5,200,200,200,,200.0
899,,,-99999.0,0.5,200,200,700,,200.0
900,,,-99999.0,0.5,200,200,1100,,200.0
901,,,-99999.0,0.5,200,200,2000,,200.0
902,,,-99999.0,0.5,200,200,2300,,200.0
903,,,-99999.0,0.5,200,200,2400,,200.0
904,,,-99999.0,0.5,200,200,2500,,200.0
905,,,-99999.0,0.5,200,200,3000,,200.0
906,,,-99999.0,0.5,200,200,3200,,200.0
907,,,-99999.0,0.5,200,200,3400,,200.0
908,,,-99999.0,0.5,200,200,3600,,200.0
909,,,-99999.0,0.5,200,200,3800,,200.0
910,,,-99999.0,0.5,200,200,4000,,200.0
911,,,-99999.0,0.5,200,200,4500,,200.0
912,,,-99999.0,0.5,200,200,5000,,200.0
913,,,-99999.0,0.5,200,200,5500,,200.0
914,,,-99999.0,0.5,200,200,6000,,200.0
915,,,-99999.0,0.5,200,200,7000,,200.0
916,,,-99999.0,0.5,200,200,7500,,200.0
917,,,-99999.0,0.5,200,200,9500,,200.0
918,,,-99999.0,0.5,200,200,9600,,200.0
919,,,-99999.0,0.5,200,200,10000,,200.0
920,,,-99999.0,0.5,200,200,12000,,200.0
921,,,-99999.0,0.5,200,200,15000,,200.0
922,,,-99999.0,0.5,200,200,20000,,200.0
923,,,-99999.0,0.5,200,200,30000,,200.0
924,,,-99999.0,0.5,200,200,40000,,200.0
925,,,-99999.0,0.5,300,0,100,,100.0
926,,,-99999.0,0.5,300,0,200,,200.0
927,,,-99999.0,0.5,300,0,700,,300.0
928,,,-99999.0,0.5,300,0,1100,,300.0
929,,,-99999.0,0.5,300,0,2000,,300.0
930,,,-99999.0,0.5,300,0,2300,,300.0
931,,,-99999.0,0.5,300,0,2400,,300.0
932,,,-99999.0,0.5,300,0,2500,,300.0
933,,,-99999.0,0.5,300,0,3000,,300.0
934,,,-99999.0,0.5,300,0,3200,,300.0
935,,,-99999.0,0.5,300,0,3400,,300.0
936,,,-99999.0,0.5,300,0,3600,,300.0
937,,,-99999.0,0.5,300,0,3800,,300.0
938,,,-99999.0,0.5,300,0,4000,,300.0
939,,,-99999.0,0.5,300,0,4500,,300.0
940,,,-99999.0,0.5,300,0,5000,,300.0
941,,,-99999.0,0.5,300,0,5500,,300.0
942,,,-99999.0,0.5,300,0,6000,,300.0
943,,,-99999.0,0.5,300,0,7000,,300.0
944,,,-99999.0,0.5,300,0,7500,,300.0
945,,,-99999.0,0.5,300,0,9500,,300.0
946,,,-99999.0,0.5,300,0,9600,,300.0
947,,,-99999.0,0.5,300,0,10000,,300.0
948,,,-99999.0,0.5,300,0,12000,,300.0
949,,,-99999.0,0.5,300,0,15000,,300.0
950,,,-99999.0,0.5,300,0,20000,,300.0
951,,,-99999.0,0.5,300,0,30000,,300.0
952,,,-99999.0,0.5,300,0,40000,,300.0
953,,,-99999.0,0.5,300,100,100,,100.0
954,,,-99999.0,0.5,300,100,200,,100.0
955,,,-99999.0,0.5,300,100,700,,100.0
956,,,-99999.0,0.5,300,100,1100,,100.0
957,,,-99999.0,0.5,300,100,2000,,100.0
958,,,-99999.0,0.5,300,100,2300,,100.0
959,,,-99999.0,0.5,300,100,2400,,100.0
960,,,-99999.0,0.5,300,100,2500,,100.0
961,,,-99999.0,0.5,300,100,3000,,100.0
962,,,-99999.0,0.5,300,100,3200,,100.0
963,,,-99999.0,0.5,300,100,3400,,100.0
964,,,-99999.0,0.5,300,100,3600,,100.0
965,,,-99999.0,0.5,300,100,3800,,100.0
966,,,-99999.0,0.5,300,100,4000,,100.0
967,,,-99999.0,0.5,300,100,4500,,100.0
968,,,-99999.0,0.5,300,100,5000,,100.0
969,,,-99999.0,0.5,300,100,5500,,100.0
970,,,-99999.0,0.5,300,100,6000,,100.0
971,,,-99999.0,0.5,300,100,7000,,100.0
972,,,-99999.0,0.5,300,100,7500,,100.0
973,,,-99999.0,0.5,300,100,9500,,100.0
974,,,-99999.0,0.5,300,100,9600,,100.0
975,,,-99999.0,0.5,300,100,10000,,100.0
976,,,-99999.0,0.5,300,100,12000,,100.0
977,,,-99999.0,0.5,300,100,15000,,100.0
978,,,-99999.0,0.5,300,100,20000,,100.0
979,,,-99999.0,0.5,300,100,30000,,100.0
980,,,-99999.0,0.5,300,100,40000,,100.0
981,,,-99999.0,0.5,300,200,100,,200.0
982,,,-99999.0,0.5,300,200,200,,200.0
983,,,-99999.0,0.5,300,200,700,,200.0
984,,,-99999.0,0.5,300,200,1100,,200.0
985,,,-99999.0,0.5,300,200,2000,,200.0
986,,,-99999.0,0.5,300,200,2300,,200.0
987,,,-99999.0,0.5,300,200,2400,,200.0
988,,,-99999.0,0.5,300,200,2500,,200.0
989,,,-99999.0,0.5,300,200,3000,,200.0
990,,,-99999.0,0.5,300,200,3200,,200.0
991,,,-99999.0,0.5,300,200,3400,,200.0
992,,,-99999.0,0.5,300,200,3600,,200.0
993,,,-99999.0,0.5,300,200,3800,,200.0
994,,,-99999.0,0.5,300,200,4000,,200.0
995,,,-99999.0,0.5,300,200,4500,,200.0
996,,,-99999.0,0.5,300,200,5000,,200.0
997,,,-99999.0,0.5,300,200,5500,,200.0
998,,,-99999.0,0.5,300,200,6000,,200.0
999,,,-99999.0,0.5,300,200,7000,,200.0
1000,,,-99999.0,0.5,300,200,7500,,200.0
1001,,,-99999.0,0.5,300,200,9500,,200.0
1002,,,-99999.0,0.5,300,200,9600,,200.0
1003,,,-99999.0,0.5,300,200,10000,,200.0
1004,,,-99999.0,0.5,300,200,12000,,200.0
1005,,,-99999.0,0.5,300,200,15000,,200.0
1006,,,-99999.0,0.5,300,200,20000,,200.0
1007,,,-99999.0,0.5,300,200,30000,,200.0
1008,,,-99999.0,0.5,300,200,40000,,200.0
1009,,,-99999.0,0.5,1000,0,100,,100.0
1010,,,-99999.0,0.5,1000,0,200,,200.0
1011,,,-99999.0,0.5,1000,0,700,,700.0
1012,,,-99999.0,0.5,1000,0,1100,,1000.0
1013,,,-99999.0,0.5,1000,0,2000,,1000.0
1014,,,-99999.0,0.5,1000,0,2300,,1000.0
1015,,,-99999.0,0.5,1000,0,2400,,1000.0
1016,,,-99999.0,0.5,1000,0,2500,,1000.0
1017,,,-99999.0,0.5,1000,0,3000,,1000.0
1018,,,-99999.0,0.5,1000,0,3200,,1000.0
1019,,,-99999.0,0.5,1000,0,3400,,1000.0
1020,,,-99999.0,0.5,1000,0,3600,,1000.0
1021,,,-99999.0,0.5,1000,0,3800,,1000.0
1022,,,-99999.0,0.5,1000,0,4000,,1000.0
1023,,,-99999.0,0.5,1000,0,4500,,1000.0
1024,,,-99999.0,0.5,1000,0,5000,,1000.0
1025,,,-99999.0,0.5,1000,0,5500,,1000.0
1026,,,-99999.0,0.5,1000,0,6000,,1000.0
1027,,,-99999.0,0.5,1000,0,7000,,1000.0
1028,,,-99999.0,0.5,1000,0,7500,,1000.0
1029,,,-99999.0,0.5,1000,0,9500,,1000.0
1030,,,-99999.0,0.5,1000,0,9600,,1000.0
1031,,,-99999.0,0.5,1000,0,10000,,1000.0
1032,,,-99999.0,0.5,1000,0,12000,,1000.0
1033,,,-99999.0,0.5,1000,0,15000,,1000.0
1034,,,-99999.0,0.5,1000,0,20000,,1000.0
1035,,,-99999.0,0.5,1000,0,30000,,1000.0
1036,,,-99999.0,0.5,1000,0,40000,,1000.0
1037,,,-99999.0,0.5,1000,100,100,,100.0
1038,,,-99999.0,0.5,1000,100,200,,100.0
1039,,,-99999.0,0.5,1000,100,700,,100.0
1040,,,-99999.0,0.5,1000,100,1100,,100.0
1041,,,-99999.0,0.5,1000,100,2000,,100.0
1042,,,-99999.0,0.5,1000,100,2300,,100.0
